CustomerID,InsuredAge,InsuredGender,InsuredEducationLevel,InsuredOccupation,CapitalGains,CapitalLoss
Cust31804,44,FEMALE,Masters,adm-clerical,0,-72100
Cust31805,46,MALE,JD,exec-managerial,0,-28800
Cust31806,43,FEMALE,JD,tech-support,54500,-34400
Cust31807,43,MALE,Masters,exec-managerial,0,-72100
Cust31808,37,FEMALE,JD,exec-managerial,0,0
Cust31810,36,FEMALE,JD,exec-managerial,0,0
Cust31811,45,FEMALE,Masters,exec-managerial,0,-72100
Cust31812,43,FEMALE,Masters,exec-managerial,66400,-72100
Cust31813,31,FEMALE,JD,machine-op-inspct,61400,-61100
Cust31814,33,FEMALE,PhD,prof-specialty,70900,-57500
Cust31816,31,FEMALE,JD,prof-specialty,70900,-61100
Cust31817,34,FEMALE,Associate,prof-specialty,70900,-82400
Cust31818,35,FEMALE,Associate,prof-specialty,70900,-82400
Cust31819,37,FEMALE,JD,prof-specialty,45500,-62500
Cust3182,34,FEMALE,College,farming-fishing,82400,-60400
Cust31820,31,FEMALE,PhD,prof-specialty,61400,-57500
Cust31822,45,FEMALE,PhD,prof-specialty,0,-46000
Cust31823,47,FEMALE,Masters,armed-forces,0,-46000
Cust31825,41,MALE,PhD,exec-managerial,0,-45300
Cust3183,29,FEMALE,MD,craft-repair,0,-48500
Cust31831,39,FEMALE,JD,sales,36600,0
Cust31832,39,FEMALE,JD,sales,35200,0
Cust31833,39,FEMALE,JD,handlers-cleaners,35200,0
Cust31834,40,FEMALE,JD,sales,35200,-32300
Cust31835,40,FEMALE,PhD,sales,35200,0
Cust31836,41,MALE,JD,priv-house-serv,0,0
Cust31837,40,FEMALE,College,sales,36600,0
Cust31838,40,FEMALE,JD,sales,35200,-39300
Cust31839,41,MALE,PhD,priv-house-serv,35200,-39300
Cust3184,30,FEMALE,PhD,priv-house-serv,0,0
Cust31840,42,MALE,High School,protective-serv,0,-49300
Cust31842,44,FEMALE,High School,priv-house-serv,0,-49300
Cust31843,40,FEMALE,PhD,protective-serv,0,-49300
Cust31845,32,FEMALE,Masters,priv-house-serv,0,-49300
Cust31846,40,FEMALE,Masters,protective-serv,0,-49300
Cust31848,40,FEMALE,PhD,other-service,0,0
Cust31849,54,MALE,JD,priv-house-serv,36800,0
Cust3185,36,FEMALE,Associate,armed-forces,0,0
Cust31850,56,MALE,JD,priv-house-serv,46300,0
Cust31851,54,FEMALE,MD,priv-house-serv,0,0
Cust31852,44,MALE,Associate,priv-house-serv,46300,0
Cust31855,57,MALE,MD,tech-support,0,0
Cust31856,54,FEMALE,MD,tech-support,0,0
Cust31857,55,MALE,JD,priv-house-serv,46300,0
Cust31859,49,MALE,Associate,machine-op-inspct,67400,0
Cust3186,40,FEMALE,Associate,protective-serv,0,-71400
Cust31860,47,MALE,MD,priv-house-serv,0,0
Cust31861,47,MALE,MD,transport-moving,0,0
Cust31862,53,MALE,Associate,machine-op-inspct,0,-43800
Cust31863,50,FEMALE,MD,other-service,0,0
Cust31864,52,MALE,MD,priv-house-serv,0,0
Cust31866,50,FEMALE,MD,priv-house-serv,0,-37100
Cust31867,32,FEMALE,High School,machine-op-inspct,0,0
Cust31868,31,FEMALE,High School,machine-op-inspct,0,-40900
Cust31869,31,FEMALE,PhD,farming-fishing,0,0
Cust3187,42,FEMALE,JD,transport-moving,81300,0
Cust31870,30,FEMALE,PhD,farming-fishing,0,0
Cust31871,32,FEMALE,High School,adm-clerical,0,-40900
Cust31872,33,FEMALE,High School,machine-op-inspct,0,0
Cust31873,32,FEMALE,High School,adm-clerical,0,0
Cust31874,32,FEMALE,PhD,farming-fishing,0,0
Cust31875,31,FEMALE,PhD,machine-op-inspct,0,0
Cust31876,46,MALE,College,machine-op-inspct,0,-72000
Cust31877,48,MALE,JD,machine-op-inspct,0,-72000
Cust31878,47,MALE,JD,machine-op-inspct,0,-72000
Cust31879,48,MALE,High School,transport-moving,0,0
Cust3188,43,FEMALE,PhD,exec-managerial,81300,0
Cust31880,47,MALE,College,machine-op-inspct,0,-72000
Cust31881,48,MALE,JD,transport-moving,0,-72000
Cust31882,48,MALE,JD,machine-op-inspct,0,-39800
Cust31884,48,MALE,JD,machine-op-inspct,0,-72000
Cust3189,27,MALE,PhD,sales,36100,-42300
Cust31891,46,MALE,High School,priv-house-serv,54100,0
Cust31892,41,MALE,JD,other-service,59800,0
Cust31893,43,MALE,Associate,armed-forces,0,0
Cust31894,40,FEMALE,JD,transport-moving,78800,-43500
Cust31895,29,FEMALE,College,tech-support,0,0
Cust31897,32,MALE,JD,transport-moving,57700,-43500
Cust31898,37,FEMALE,JD,craft-repair,57700,-43500
Cust31899,30,FEMALE,High School,tech-support,78800,0
Cust31900,30,FEMALE,High School,craft-repair,46400,0
Cust31901,30,FEMALE,High School,craft-repair,78800,0
Cust31902,28,FEMALE,High School,tech-support,0,0
Cust31904,51,MALE,College,armed-forces,24000,0
Cust31906,55,MALE,College,craft-repair,24000,0
Cust31908,53,FEMALE,College,armed-forces,0,0
Cust31909,55,FEMALE,High School,craft-repair,51500,-50500
Cust3191,34,FEMALE,Associate,transport-moving,0,-73900
Cust31911,51,MALE,College,armed-forces,0,0
Cust31912,57,FEMALE,MD,prof-specialty,35900,0
Cust31913,58,FEMALE,Masters,handlers-cleaners,42800,-68200
Cust31915,60,MALE,High School,other-service,35900,0
Cust31916,58,FEMALE,MD,other-service,67600,0
Cust31918,50,FEMALE,High School,other-service,35900,0
Cust31921,39,FEMALE,Masters,prof-specialty,0,-47100
Cust31923,39,FEMALE,Masters,craft-repair,0,0
Cust31924,38,FEMALE,JD,prof-specialty,0,-47100
Cust31926,38,FEMALE,College,tech-support,53200,0
Cust31927,36,FEMALE,Associate,craft-repair,72200,0
Cust31928,37,FEMALE,Associate,craft-repair,72200,0
Cust3193,28,MALE,Associate,adm-clerical,0,0
Cust31930,30,FEMALE,Associate,priv-house-serv,0,0
Cust31931,29,FEMALE,JD,priv-house-serv,0,0
Cust31932,34,FEMALE,JD,priv-house-serv,0,0
Cust31935,30,FEMALE,JD,priv-house-serv,0,0
Cust31936,33,FEMALE,JD,priv-house-serv,0,0
Cust31937,31,FEMALE,JD,craft-repair,0,0
Cust31939,50,FEMALE,PhD,armed-forces,0,-46000
Cust3194,34,MALE,College,exec-managerial,59300,-31400
Cust31940,60,FEMALE,PhD,machine-op-inspct,0,0
Cust31941,56,FEMALE,MD,exec-managerial,0,-44800
Cust31943,59,FEMALE,JD,exec-managerial,0,0
Cust31944,58,FEMALE,JD,exec-managerial,0,0
Cust31945,51,FEMALE,MD,exec-managerial,0,-46000
Cust31946,53,FEMALE,MD,exec-managerial,0,-44800
Cust31947,61,FEMALE,MD,machine-op-inspct,0,0
Cust31948,37,MALE,Masters,adm-clerical,40000,-43400
Cust31949,35,MALE,Masters,sales,40000,0
Cust3195,39,MALE,High School,armed-forces,0,0
Cust31950,32,MALE,Masters,sales,58200,0
Cust31952,34,FEMALE,Masters,adm-clerical,77900,-43400
Cust31953,35,MALE,Associate,sales,58200,0
Cust31954,36,MALE,Masters,adm-clerical,40000,-43400
Cust31956,37,MALE,Associate,adm-clerical,0,-43400
Cust31957,33,FEMALE,Associate,transport-moving,0,-58100
Cust31959,33,MALE,High School,transport-moving,0,-53700
Cust3196,40,MALE,College,armed-forces,0,0
Cust31960,33,MALE,Associate,other-service,57800,0
Cust31961,36,MALE,PhD,transport-moving,47600,0
Cust31962,33,MALE,Associate,other-service,0,0
Cust31963,34,MALE,PhD,transport-moving,0,0
Cust31965,33,MALE,Associate,tech-support,35300,-58100
Cust31966,31,MALE,MD,priv-house-serv,72100,0
Cust31967,35,MALE,MD,priv-house-serv,0,-49300
Cust31968,27,MALE,MD,prof-specialty,0,0
Cust31969,30,MALE,MD,priv-house-serv,72100,0
Cust3197,30,FEMALE,PhD,craft-repair,0,-27900
Cust31970,37,MALE,Masters,priv-house-serv,0,-49300
Cust31971,30,MALE,Associate,prof-specialty,0,0
Cust31972,30,MALE,Associate,prof-specialty,72100,0
Cust31973,30,MALE,MD,priv-house-serv,72100,0
Cust31974,34,FEMALE,MD,protective-serv,0,0
Cust31976,46,MALE,Associate,prof-specialty,0,0
Cust31977,45,FEMALE,MD,adm-clerical,0,0
Cust31979,46,MALE,Associate,prof-specialty,0,0
Cust3198,30,MALE,College,exec-managerial,0,-27900
Cust31980,45,MALE,Associate,exec-managerial,52200,-44500
Cust31981,44,FEMALE,Associate,adm-clerical,0,0
Cust31982,44,MALE,Associate,exec-managerial,43700,0
Cust31983,45,MALE,Associate,exec-managerial,0,0
Cust31984,38,FEMALE,JD,exec-managerial,0,0
Cust31987,37,FEMALE,JD,exec-managerial,0,0
Cust3199,46,FEMALE,College,priv-house-serv,53500,-61600
Cust31990,38,FEMALE,High School,prof-specialty,0,0
Cust31991,35,FEMALE,Associate,exec-managerial,0,0
Cust31992,36,FEMALE,JD,armed-forces,62800,0
Cust31994,44,MALE,PhD,priv-house-serv,0,0
Cust31995,43,FEMALE,Masters,farming-fishing,29300,0
Cust31997,42,FEMALE,PhD,handlers-cleaners,53200,0
Cust31999,40,FEMALE,College,sales,0,0
Cust3200,33,FEMALE,PhD,transport-moving,52800,0
Cust32001,41,FEMALE,PhD,sales,29300,0
Cust32002,31,FEMALE,Associate,craft-repair,73700,0
Cust32003,33,MALE,JD,craft-repair,73700,0
Cust32006,35,MALE,High School,priv-house-serv,73700,0
Cust32007,33,MALE,Associate,craft-repair,73700,0
Cust32008,35,FEMALE,High School,priv-house-serv,73700,0
Cust32009,33,MALE,JD,other-service,55400,0
Cust3201,44,FEMALE,Masters,sales,39300,-60300
Cust32010,33,FEMALE,Associate,craft-repair,73700,0
Cust32011,32,MALE,Masters,protective-serv,61200,0
Cust32012,32,MALE,Associate,sales,0,0
Cust32014,29,MALE,Associate,transport-moving,75800,0
Cust32015,29,MALE,PhD,transport-moving,75800,0
Cust32016,32,MALE,Associate,sales,0,0
Cust32017,32,MALE,Associate,priv-house-serv,61200,0
Cust32019,28,MALE,PhD,transport-moving,61200,0
Cust3202,48,FEMALE,JD,sales,0,-61000
Cust32023,27,FEMALE,High School,prof-specialty,0,0
Cust32024,22,FEMALE,High School,prof-specialty,28600,0
Cust32025,24,FEMALE,MD,prof-specialty,28600,0
Cust32026,25,FEMALE,MD,exec-managerial,0,0
Cust32027,22,MALE,High School,prof-specialty,0,0
Cust32028,31,FEMALE,High School,exec-managerial,0,0
Cust3203,25,MALE,College,sales,0,0
Cust32031,29,MALE,High School,exec-managerial,52700,-40600
Cust32033,28,MALE,JD,handlers-cleaners,0,-45700
Cust32034,28,MALE,JD,handlers-cleaners,52700,-51800
Cust32036,29,MALE,JD,handlers-cleaners,56800,-45700
Cust32039,32,MALE,PhD,prof-specialty,58900,-63700
Cust3204,27,MALE,College,armed-forces,13100,0
Cust32041,32,MALE,Masters,armed-forces,66400,-29100
Cust32044,31,FEMALE,PhD,armed-forces,0,-63700
Cust32045,33,MALE,College,armed-forces,51000,0
Cust32047,27,MALE,Associate,tech-support,0,-75000
Cust32049,35,FEMALE,High School,machine-op-inspct,0,-49300
Cust32050,31,FEMALE,High School,machine-op-inspct,0,-49300
Cust32053,25,FEMALE,High School,prof-specialty,56700,-67400
Cust32054,23,FEMALE,Associate,tech-support,0,-49300
Cust32055,23,MALE,High School,prof-specialty,0,-75000
Cust32056,42,MALE,JD,priv-house-serv,0,0
Cust32057,42,MALE,JD,priv-house-serv,0,-20900
Cust32058,42,MALE,JD,priv-house-serv,0,-20900
Cust32059,43,MALE,JD,priv-house-serv,0,0
Cust3206,38,FEMALE,Associate,tech-support,56200,0
Cust32060,46,MALE,JD,priv-house-serv,45100,-32800
Cust32061,43,MALE,JD,priv-house-serv,0,0
Cust32062,41,MALE,JD,transport-moving,0,0
Cust32063,43,MALE,JD,transport-moving,0,-20900
Cust32064,36,FEMALE,JD,priv-house-serv,78300,-20900
Cust32066,59,FEMALE,High School,priv-house-serv,42900,-51000
Cust32067,53,FEMALE,High School,priv-house-serv,42900,-59100
Cust32068,52,FEMALE,JD,handlers-cleaners,42900,0
Cust3207,35,MALE,MD,craft-repair,68600,-22300
Cust32071,61,FEMALE,High School,exec-managerial,42900,-51000
Cust32073,55,FEMALE,High School,exec-managerial,42900,-39100
Cust32074,44,MALE,MD,farming-fishing,52600,0
Cust32075,44,FEMALE,MD,farming-fishing,52600,0
Cust32076,44,MALE,MD,prof-specialty,25800,0
Cust32077,44,MALE,MD,farming-fishing,52600,0
Cust32079,45,FEMALE,MD,sales,55100,0
Cust3208,41,FEMALE,MD,craft-repair,0,-22300
Cust32080,44,MALE,MD,priv-house-serv,52600,0
Cust32081,45,FEMALE,MD,priv-house-serv,55100,0
Cust32082,44,FEMALE,MD,priv-house-serv,55100,0
Cust32084,38,FEMALE,Masters,transport-moving,65100,-54900
Cust32086,38,FEMALE,JD,transport-moving,65100,-54900
Cust32087,38,FEMALE,Masters,adm-clerical,65100,-54900
Cust32088,39,FEMALE,Masters,transport-moving,0,-50300
Cust32089,40,FEMALE,PhD,farming-fishing,65100,0
Cust3209,44,FEMALE,Associate,other-service,25800,0
Cust32090,37,MALE,High School,transport-moving,65100,0
Cust32091,39,FEMALE,Masters,transport-moving,65100,-54900
Cust32092,41,MALE,JD,farming-fishing,68500,0
Cust32094,47,FEMALE,Masters,adm-clerical,0,0
Cust32095,46,FEMALE,Masters,sales,46100,0
Cust32096,44,FEMALE,JD,sales,68500,-57500
Cust32097,46,FEMALE,JD,farming-fishing,68500,0
Cust3210,39,FEMALE,Associate,craft-repair,69200,0
Cust32102,34,MALE,MD,exec-managerial,94800,-58500
Cust32103,34,FEMALE,MD,adm-clerical,0,-30900
Cust32104,32,FEMALE,JD,adm-clerical,94800,-30900
Cust32106,33,FEMALE,JD,adm-clerical,0,-58500
Cust32108,35,FEMALE,JD,adm-clerical,94800,-30900
Cust32109,30,FEMALE,JD,adm-clerical,94800,-58500
Cust3211,36,MALE,Associate,handlers-cleaners,0,-46400
Cust32110,40,FEMALE,JD,priv-house-serv,30100,0
Cust32111,48,FEMALE,MD,craft-repair,34900,0
Cust32112,46,FEMALE,MD,transport-moving,34900,0
Cust32113,45,FEMALE,MD,sales,0,0
Cust32114,48,MALE,MD,transport-moving,34900,0
Cust32116,49,MALE,MD,transport-moving,34900,0
Cust32117,34,FEMALE,JD,priv-house-serv,36700,0
Cust32118,48,FEMALE,JD,transport-moving,34900,0
Cust32119,28,FEMALE,High School,transport-moving,0,-32800
Cust32120,32,MALE,JD,protective-serv,0,-40600
Cust32121,35,MALE,JD,transport-moving,0,-67000
Cust32122,41,FEMALE,MD,transport-moving,0,-67000
Cust32123,28,FEMALE,High School,transport-moving,56400,-67000
Cust32124,33,FEMALE,High School,transport-moving,56400,-32800
Cust32125,30,FEMALE,High School,transport-moving,0,-67000
Cust32126,37,FEMALE,JD,adm-clerical,0,-45300
Cust32127,28,FEMALE,High School,adm-clerical,0,-67000
Cust32128,38,FEMALE,MD,adm-clerical,70300,0
Cust32129,36,MALE,MD,protective-serv,70300,-70900
Cust32130,33,FEMALE,MD,protective-serv,70300,-70100
Cust32131,36,MALE,MD,adm-clerical,0,0
Cust32133,34,MALE,MD,protective-serv,0,-70900
Cust32135,36,MALE,MD,adm-clerical,70300,-70900
Cust32136,36,MALE,High School,adm-clerical,70300,-70900
Cust32137,46,MALE,PhD,armed-forces,0,-46000
Cust32138,41,MALE,PhD,tech-support,0,0
Cust3214,54,FEMALE,Associate,transport-moving,0,-42600
Cust32140,48,MALE,PhD,tech-support,65400,0
Cust32141,45,MALE,PhD,tech-support,65400,0
Cust32143,41,MALE,PhD,exec-managerial,65400,-45300
Cust32144,46,FEMALE,PhD,tech-support,65400,0
Cust32145,44,MALE,PhD,tech-support,0,0
Cust32146,27,MALE,MD,prof-specialty,0,0
Cust32148,36,MALE,High School,prof-specialty,0,0
Cust3215,32,MALE,High School,exec-managerial,31900,-44600
Cust32150,38,MALE,PhD,handlers-cleaners,0,0
Cust32151,36,FEMALE,College,prof-specialty,0,0
Cust32152,31,FEMALE,MD,priv-house-serv,0,0
Cust32153,33,FEMALE,MD,prof-specialty,0,0
Cust32155,39,FEMALE,College,transport-moving,0,-43500
Cust32156,34,MALE,High School,transport-moving,57700,0
Cust32157,29,MALE,College,tech-support,0,0
Cust32158,39,MALE,High School,transport-moving,78800,0
Cust32159,34,MALE,High School,transport-moving,78800,-43500
Cust32160,33,FEMALE,High School,craft-repair,78800,-43500
Cust32161,43,MALE,MD,other-service,59400,-43500
Cust32162,37,MALE,JD,tech-support,0,0
Cust32163,32,FEMALE,JD,tech-support,0,-43500
Cust32165,37,FEMALE,Masters,other-service,0,-59800
Cust32166,38,FEMALE,College,machine-op-inspct,0,-59800
Cust32167,39,FEMALE,College,machine-op-inspct,49900,0
Cust32168,37,FEMALE,College,machine-op-inspct,0,0
Cust32172,40,FEMALE,College,other-service,0,-62700
Cust32175,31,MALE,Masters,priv-house-serv,0,0
Cust32177,32,MALE,Masters,priv-house-serv,0,0
Cust32179,35,MALE,MD,other-service,0,0
Cust32180,35,MALE,MD,other-service,0,0
Cust32181,38,MALE,JD,priv-house-serv,0,0
Cust32182,37,FEMALE,Associate,tech-support,42100,-53700
Cust32183,31,MALE,PhD,other-service,42300,0
Cust32184,32,FEMALE,JD,other-service,42100,0
Cust32185,31,MALE,PhD,other-service,42300,0
Cust32186,31,MALE,Masters,other-service,42100,0
Cust32187,34,FEMALE,Associate,tech-support,0,0
Cust32188,32,FEMALE,JD,priv-house-serv,0,0
Cust32189,33,FEMALE,JD,priv-house-serv,42100,0
Cust3219,49,MALE,Masters,handlers-cleaners,0,-55300
Cust32190,31,FEMALE,JD,priv-house-serv,0,0
Cust32191,35,FEMALE,MD,farming-fishing,65100,-50300
Cust32192,32,FEMALE,JD,farming-fishing,37100,-57700
Cust32194,37,FEMALE,MD,farming-fishing,65100,-50300
Cust32195,32,FEMALE,JD,tech-support,0,-57700
Cust32196,31,FEMALE,MD,farming-fishing,65100,-46500
Cust32197,31,FEMALE,MD,farming-fishing,37100,0
Cust32199,32,FEMALE,JD,tech-support,37100,-57700
Cust3220,51,MALE,Masters,armed-forces,0,0
Cust32200,45,FEMALE,Associate,adm-clerical,0,-65500
Cust32202,43,FEMALE,Associate,adm-clerical,0,-65500
Cust32203,45,FEMALE,Associate,adm-clerical,0,-65500
Cust32205,45,FEMALE,Associate,priv-house-serv,0,-65500
Cust32206,37,FEMALE,Associate,priv-house-serv,0,-82400
Cust32208,44,FEMALE,Associate,adm-clerical,0,-50400
Cust32209,29,MALE,High School,craft-repair,0,0
Cust3221,33,FEMALE,Associate,craft-repair,37600,0
Cust32210,32,MALE,Associate,exec-managerial,57300,-80600
Cust32211,29,MALE,Associate,craft-repair,0,-15900
Cust32212,31,MALE,High School,exec-managerial,0,-15900
Cust32213,29,MALE,High School,priv-house-serv,0,-15900
Cust32215,28,MALE,High School,priv-house-serv,0,0
Cust32217,33,MALE,Associate,sales,55300,-15900
Cust32218,36,FEMALE,MD,craft-repair,16100,-61200
Cust32219,39,MALE,College,craft-repair,0,0
Cust3222,39,FEMALE,MD,machine-op-inspct,30700,0
Cust32220,34,MALE,JD,craft-repair,0,-61200
Cust32221,33,FEMALE,College,sales,16100,-61200
Cust32222,34,FEMALE,College,sales,0,-61200
Cust32223,36,FEMALE,JD,craft-repair,16100,0
Cust32225,33,FEMALE,College,sales,16100,-61200
Cust32226,35,FEMALE,MD,sales,65600,0
Cust3223,25,FEMALE,JD,exec-managerial,0,-61400
Cust32231,43,MALE,JD,priv-house-serv,33200,-46500
Cust32232,42,FEMALE,JD,craft-repair,39900,-60200
Cust32234,42,MALE,Masters,craft-repair,39900,0
Cust32236,34,FEMALE,High School,machine-op-inspct,0,-68200
Cust32237,38,FEMALE,College,other-service,0,0
Cust32240,38,FEMALE,College,machine-op-inspct,0,0
Cust32241,36,FEMALE,High School,machine-op-inspct,65600,-68200
Cust32243,36,FEMALE,Masters,machine-op-inspct,65600,-68200
Cust32244,35,FEMALE,Masters,adm-clerical,81100,-59800
Cust32245,28,FEMALE,College,armed-forces,63600,0
Cust32246,26,FEMALE,College,machine-op-inspct,0,0
Cust32247,30,MALE,College,armed-forces,0,0
Cust32248,30,FEMALE,College,armed-forces,0,-41500
Cust32249,28,FEMALE,High School,craft-repair,0,0
Cust32250,27,MALE,College,armed-forces,0,0
Cust32251,31,FEMALE,Masters,handlers-cleaners,0,0
Cust32252,29,FEMALE,College,armed-forces,0,0
Cust32253,29,FEMALE,High School,armed-forces,0,0
Cust32254,41,MALE,High School,machine-op-inspct,44000,-20800
Cust32255,42,MALE,High School,protective-serv,0,0
Cust32257,37,MALE,High School,adm-clerical,55100,-20800
Cust32258,36,FEMALE,High School,protective-serv,55100,0
Cust32259,41,MALE,High School,priv-house-serv,44000,0
Cust3226,34,FEMALE,JD,craft-repair,59000,-42900
Cust32260,42,MALE,College,priv-house-serv,0,0
Cust32263,60,FEMALE,High School,machine-op-inspct,43600,0
Cust32266,49,MALE,High School,transport-moving,31400,-72000
Cust32267,59,FEMALE,MD,protective-serv,43600,-67800
Cust32268,54,MALE,High School,transport-moving,31400,-72000
Cust3227,42,MALE,College,handlers-cleaners,0,-54100
Cust32270,59,FEMALE,High School,protective-serv,31400,0
Cust32271,60,FEMALE,Masters,handlers-cleaners,31400,0
Cust32272,46,FEMALE,Associate,exec-managerial,0,-41400
Cust32275,46,FEMALE,Associate,machine-op-inspct,45700,-41400
Cust32276,46,FEMALE,Associate,craft-repair,45700,-41400
Cust32277,44,FEMALE,Associate,machine-op-inspct,0,-41400
Cust32278,41,MALE,JD,craft-repair,45700,-35200
Cust32279,45,FEMALE,Masters,craft-repair,0,-41400
Cust3228,29,MALE,JD,exec-managerial,49700,-54100
Cust32281,47,MALE,PhD,machine-op-inspct,54100,0
Cust32282,44,FEMALE,Associate,armed-forces,0,0
Cust32284,55,FEMALE,PhD,machine-op-inspct,47900,-66100
Cust32285,47,FEMALE,High School,machine-op-inspct,54100,0
Cust32286,47,MALE,PhD,priv-house-serv,54100,0
Cust32287,51,MALE,PhD,machine-op-inspct,47900,-66100
Cust32288,45,MALE,PhD,armed-forces,47900,0
Cust32290,30,FEMALE,Masters,other-service,0,-54300
Cust32291,37,FEMALE,PhD,other-service,52800,0
Cust32292,34,MALE,MD,other-service,0,0
Cust32293,31,FEMALE,MD,other-service,0,-54300
Cust32296,33,FEMALE,PhD,exec-managerial,52800,0
Cust32297,34,MALE,MD,other-service,52800,-54300
Cust32298,40,FEMALE,PhD,exec-managerial,0,0
Cust32299,47,FEMALE,Associate,tech-support,54400,0
Cust3230,28,MALE,Masters,exec-managerial,0,-42300
Cust32300,58,MALE,Associate,armed-forces,66100,-31400
Cust32304,52,FEMALE,Associate,armed-forces,54400,0
Cust32305,54,MALE,Associate,tech-support,69900,0
Cust32306,46,MALE,Associate,armed-forces,69900,0
Cust32307,58,MALE,Associate,craft-repair,69900,0
Cust32308,42,MALE,Associate,adm-clerical,0,-45300
Cust32309,42,MALE,Associate,prof-specialty,12800,-45300
Cust3231,47,FEMALE,Masters,armed-forces,0,0
Cust32310,40,MALE,Associate,farming-fishing,68500,-57500
Cust32311,42,MALE,MD,adm-clerical,0,-49700
Cust32312,40,MALE,Associate,prof-specialty,12800,-49700
Cust32313,42,MALE,Associate,farming-fishing,68500,-49700
Cust32314,41,FEMALE,Associate,prof-specialty,39600,-64300
Cust32315,41,MALE,JD,prof-specialty,68500,-57500
Cust32316,40,MALE,Associate,prof-specialty,68500,-57500
Cust32317,52,MALE,High School,priv-house-serv,0,-66100
Cust32318,50,MALE,High School,handlers-cleaners,0,-66100
Cust3232,46,MALE,JD,armed-forces,54700,0
Cust32320,49,MALE,High School,priv-house-serv,54100,-77600
Cust32321,54,MALE,High School,handlers-cleaners,0,-71700
Cust32322,50,FEMALE,PhD,machine-op-inspct,0,0
Cust32323,55,FEMALE,PhD,handlers-cleaners,0,0
Cust32324,56,MALE,High School,priv-house-serv,0,-66100
Cust32327,60,FEMALE,Masters,craft-repair,0,0
Cust32328,53,MALE,Associate,sales,45300,0
Cust32329,61,FEMALE,Masters,sales,50400,0
Cust3233,31,FEMALE,Associate,protective-serv,40700,0
Cust32330,49,MALE,Associate,adm-clerical,0,0
Cust32331,47,FEMALE,Masters,craft-repair,0,0
Cust32332,56,MALE,PhD,machine-op-inspct,50400,0
Cust32333,61,MALE,Masters,craft-repair,0,0
Cust32334,60,MALE,Masters,sales,0,0
Cust32335,33,FEMALE,Masters,priv-house-serv,36700,-73400
