CustomerID,VehicleModel,VehicleMake,VehicleYOM
Cust3791,Forrestor,Suburu,0
Cust22299,Fusion,Ford,1
Cust18589,Passat,Volkswagen,0
Cust27944,3 Series,BMW,2
Cust32916,3 Series,BMW,0
Cust19230,Highlander,Toyota,2
Cust23843,X5,BMW,2
Cust10633,Forrestor,Suburu,0
Cust38187,MDX,Accura,3
Cust30416,Wrangler,Jeep,0
Cust25118,93,Nissan,3
Cust1090,MDX,Accura,3
Cust29746,Ultima,Nissan,2
Cust29828,Forrestor,Audi,1
Cust27992,X5,Mercedes,2
Cust20122,Jetta,Volkswagen,1
Cust18865,X6,BMW,2
Cust6679,E400,Mercedes,2
Cust11026,RAM,Suburu,3
Cust22113,X6,BMW,1
Cust37894,A3,Toyota,2
Cust9044,Grand Cherokee,Jeep,2
Cust35710,A3,Audi,2
Cust19116,Silverado,Chevrolet,3
Cust7646,Passat,Volkswagen,0
Cust13179,Neon,Dodge,1
Cust21721,93,Nissan,0
Cust27910,MDX,Accura,2
Cust6329,F150,Ford,0
Cust28135,Pathfinder,Dodge,0
Cust7961,Passat,Volkswagen,3
Cust4900,RAM,Dodge,2
Cust34088,A3,Audi,2
Cust35869,F150,Nissan,3
Cust15522,Wrangler,Suburu,3
Cust33404,Malibu,Chevrolet,3
Cust13163,A3,Accura,3
Cust13217,X6,Suburu,0
Cust27532,Pathfinder,Saab,3
Cust38940,MDX,Accura,0
Cust38847,92x,Saab,1
Cust29775,Pathfinder,Nissan,2
Cust17589,92x,Jeep,2
Cust30535,CRV,Jeep,3
Cust32221,Ultima,Nissan,0
Cust22083,A3,Toyota,3
Cust23172,Jetta,Volkswagen,2
Cust11942,Neon,Dodge,3
Cust21596,Legacy,Suburu,3
Cust26070,A3,Nissan,2
Cust11102,Camry,Ford,2
Cust8145,Silverado,Audi,0
Cust16354,TL,Jeep,2
Cust3666,Silverado,Saab,1
Cust1425,Forrestor,Suburu,0
Cust30496,Forrestor,Suburu,2
Cust1201,Impreza,Suburu,3
Cust3808,Escape,Ford,1
Cust32879,Camry,Toyota,2
Cust27092,RAM,Dodge,0
Cust24949,Wrangler,Audi,1
Cust37760,3 Series,Nissan,3
Cust20051,Legacy,Chevrolet,3
Cust21953,X6,BMW,3
Cust6185,A5,Ford,2
Cust6713,93,Saab,0
Cust27125,RSX,Accura,3
Cust21088,Fusion,Chevrolet,3
Cust17942,Pathfinder,Nissan,1
Cust32143,C300,Mercedes,2
Cust34663,TL,Ford,3
Cust27133,C300,Mercedes,3
Cust9856,E400,Ford,1
Cust35715,A3,Audi,2
Cust10621,Wrangler,Jeep,0
Cust28114,Camry,Toyota,2
Cust23388,Silverado,Accura,0
Cust1655,A5,Audi,0
Cust17606,Grand Cherokee,Honda,3
Cust15330,Highlander,Toyota,3
Cust29270,Malibu,Chevrolet,2
Cust22574,Passat,Volkswagen,1
Cust27346,Camry,Dodge,0
Cust29981,A3,Audi,2
Cust16267,Civic,Honda,3
Cust10810,93,Mercedes,1
Cust17259,RAM,Dodge,2
Cust34414,RAM,Dodge,2
Cust10768,RSX,Accura,2
Cust11762,Fusion,Ford,2
Cust7938,Tahoe,Chevrolet,3
Cust4793,Impreza,Suburu,3
Cust31137,Highlander,Toyota,2
Cust2094,A3,Audi,3
Cust7576,Pathfinder,Dodge,1
Cust6048,Forrestor,BMW,2
Cust34134,Passat,Volkswagen,3
Cust23343,Tahoe,Chevrolet,3
Cust12399,Camry,Toyota,1
Cust36347,E400,Mercedes,2
Cust31127,Accord,Honda,0
Cust2307,Accord,Honda,1
Cust34373,95,Saab,0
Cust24494,Jetta,Suburu,3
Cust8615,Wrangler,Honda,3
Cust10290,ML350,Mercedes,3
Cust25179,Wrangler,Jeep,1
Cust1913,RSX,Accura,2
Cust13413,Camry,Nissan,0
Cust25625,92x,Saab,0
Cust35633,Neon,Dodge,1
Cust12922,A5,Audi,1
Cust7782,A5,Audi,3
Cust32713,MDX,Accura,3
Cust6915,A3,Honda,1
Cust3903,RAM,Dodge,1
Cust12744,CRV,Honda,3
Cust13172,Passat,Volkswagen,0
Cust39166,CRV,Honda,1
Cust27670,Pathfinder,Nissan,2
Cust20201,Neon,Dodge,1
Cust36695,C300,Mercedes,1
Cust4202,A5,Audi,2
Cust10733,Passat,Volkswagen,1
Cust36986,95,Toyota,1
Cust16068,Silverado,Chevrolet,2
Cust1023,Forrestor,Suburu,0
Cust6360,Jetta,Ford,2
Cust14157,Legacy,Nissan,2
Cust31022,92x,Saab,0
Cust22636,Civic,Honda,2
Cust38107,Tahoe,Chevrolet,0
Cust39308,MDX,Accura,1
Cust19258,F150,Honda,1
Cust32074,Fusion,Ford,2
Cust14914,Escape,Ford,1
Cust10723,Neon,Dodge,2
Cust35016,Forrestor,Suburu,1
Cust9421,X6,BMW,0
Cust37790,93,Saab,2
Cust21166,Jetta,Volkswagen,1
Cust28577,Forrestor,Honda,0
Cust20839,RAM,Nissan,0
Cust14343,Maxima,Nissan,0
Cust26777,Pathfinder,Dodge,2
Cust11966,MDX,Saab,0
Cust31718,F150,Toyota,1
Cust24658,A5,Audi,1
Cust27700,A3,Honda,3
Cust11848,Fusion,Ford,2
Cust31534,CRV,Dodge,1
Cust9948,X6,BMW,1
Cust16059,MDX,Accura,3
Cust32462,M5,BMW,3
Cust14048,TL,Honda,3
Cust29938,RAM,Toyota,1
Cust10610,TL,Accura,0
Cust13355,Jetta,BMW,1
Cust5524,ML350,Mercedes,2
Cust29073,Neon,Dodge,1
Cust32210,A5,Volkswagen,0
Cust4516,Forrestor,Volkswagen,1
Cust25458,Wrangler,Jeep,3
Cust3340,A3,Saab,0
Cust15000,Jetta,Volkswagen,1
Cust4281,95,Saab,1
Cust22646,M5,BMW,1
Cust36135,MDX,Honda,1
Cust21614,MDX,Accura,2
Cust17529,Maxima,Suburu,0
Cust15436,RAM,Dodge,0
Cust21114,95,Volkswagen,1
Cust27867,RAM,Chevrolet,1
Cust20206,Neon,Saab,0
Cust10370,Jetta,Toyota,3
Cust2382,A5,Chevrolet,1
Cust27281,Tahoe,Chevrolet,2
Cust27110,Jetta,Volkswagen,2
Cust7495,Escape,Dodge,2
Cust33236,Forrestor,Accura,1
Cust14365,Civic,Chevrolet,3
Cust8701,Neon,Dodge,2
Cust7116,Pathfinder,Volkswagen,2
Cust14055,X6,BMW,2
Cust35488,Jetta,Chevrolet,0
Cust16556,F150,Ford,1
Cust5454,X6,BMW,3
Cust39264,X6,BMW,0
Cust17354,Tahoe,Chevrolet,3
Cust17688,Grand Cherokee,Jeep,0
Cust21812,Silverado,Volkswagen,0
Cust2731,Jetta,Volkswagen,2
Cust23011,Legacy,Accura,2
Cust32441,Ultima,Saab,1
Cust11254,E400,Mercedes,2
Cust8226,Pathfinder,Volkswagen,3
Cust12852,Pathfinder,Honda,2
Cust5057,A5,Accura,1
Cust35013,Forrestor,Suburu,0
Cust16557,Civic,Honda,1
Cust27989,Malibu,BMW,2
Cust1949,Forrestor,Suburu,3
Cust27274,Malibu,Chevrolet,1
Cust3923,Camry,Toyota,2
Cust38705,Jetta,BMW,1
Cust2341,92x,Saab,1
Cust23986,RAM,BMW,1
Cust20436,E400,Mercedes,1
Cust17318,Malibu,Chevrolet,2
Cust6221,92x,Nissan,0
Cust39352,Forrestor,Suburu,0
Cust25090,Forrestor,Suburu,0
Cust16752,F150,Ford,3
Cust32354,Camry,Toyota,1
Cust19284,X5,Ford,3
Cust7621,RAM,Dodge,1
Cust24574,RSX,Accura,0
Cust7711,Neon,Dodge,0
Cust16532,Silverado,Saab,0
Cust38186,MDX,Accura,3
Cust11378,Wrangler,Honda,2
Cust2531,X5,Dodge,2
Cust32513,MDX,Accura,2
Cust11871,Impreza,Mercedes,3
Cust14037,Pathfinder,Suburu,3
Cust17236,Neon,Saab,0
Cust23268,92x,Saab,2
Cust11500,A5,Audi,0
Cust15517,92x,Saab,2
Cust19850,Pathfinder,Nissan,2
Cust32694,ML350,Volkswagen,0
Cust21293,Legacy,Suburu,3
Cust34413,RAM,Dodge,3
Cust1881,RAM,Dodge,0
Cust12960,RSX,Accura,3
Cust19047,92x,Saab,1
Cust15870,Camry,Toyota,1
Cust29339,Jetta,Volkswagen,1
Cust35054,A3,Saab,1
Cust16316,Corolla,Toyota,3
Cust14665,Malibu,Chevrolet,2
Cust39272,Jetta,Volkswagen,1
Cust29866,95,Saab,0
Cust30958,Tahoe,Mercedes,0
Cust29113,Neon,Accura,1
Cust7700,Tahoe,Audi,2
Cust23436,Civic,Honda,0
Cust2416,Escape,Ford,3
Cust35241,Legacy,Suburu,1
Cust23689,Passat,Volkswagen,0
Cust15681,F150,Ford,3
Cust6155,Civic,Audi,2
Cust36252,Grand Cherokee,Jeep,3
Cust6055,Maxima,Saab,0
Cust33408,E400,Mercedes,1
Cust36432,Neon,Dodge,3
Cust28350,Forrestor,Ford,3
Cust12052,Ultima,Toyota,2
Cust33763,E400,Mercedes,2
Cust36322,X5,BMW,0
Cust9258,E400,Dodge,2
Cust32190,Legacy,Accura,2
Cust15672,Corolla,Suburu,0
Cust35529,X5,BMW,3
Cust28526,Grand Cherokee,Jeep,1
Cust34893,M5,BMW,2
Cust11932,Fusion,Mercedes,2
Cust20974,CRV,Honda,3
Cust8283,A3,Audi,0
Cust31541,Neon,Volkswagen,2
Cust5722,Silverado,Chevrolet,0
Cust9662,TL,Accura,2
Cust6961,Grand Cherokee,Jeep,2
Cust2665,MDX,Accura,1
Cust34275,A3,Nissan,2
Cust3122,Tahoe,Jeep,0
Cust9976,Legacy,Suburu,1
Cust1018,Legacy,Suburu,3
Cust37854,Forrestor,Suburu,0
Cust32531,Malibu,Mercedes,1
Cust4561,RAM,Dodge,2
Cust15496,Fusion,Audi,1
Cust16358,MDX,Accura,0
Cust32801,Neon,Saab,0
Cust14151,RAM,Dodge,0
Cust39038,CRV,Toyota,2
Cust5005,A5,Audi,0
Cust12375,Escape,Accura,1
Cust15075,A5,Audi,1
Cust21712,93,Honda,0
Cust2105,A5,Audi,2
Cust18153,MDX,Mercedes,2
Cust11079,Malibu,Chevrolet,3
Cust38832,92x,Saab,2
Cust36619,MDX,Accura,2
Cust23580,A3,Audi,0
Cust27107,Pathfinder,Audi,2
Cust23370,92x,Accura,3
Cust32520,Escape,Ford,2
Cust12288,3 Series,BMW,1
Cust21383,RAM,Dodge,3
Cust15332,Fusion,Accura,1
Cust3924,Maxima,Nissan,2
Cust14671,Highlander,Toyota,3
Cust8567,93,Audi,1
Cust17602,RSX,Dodge,2
Cust9973,Camry,Toyota,2
Cust2318,F150,Ford,3
Cust30156,Neon,Dodge,1
Cust26456,Corolla,Accura,0
Cust15161,Tahoe,Volkswagen,3
Cust23407,Highlander,Nissan,2
Cust5634,MDX,Accura,0
Cust35983,RAM,Dodge,2
Cust28801,CRV,Toyota,0
Cust16480,Highlander,Toyota,0
Cust26893,A3,Audi,3
Cust25847,MDX,Nissan,1
Cust14108,X6,Suburu,0
Cust38363,E400,Nissan,2
Cust26725,MDX,Volkswagen,1
Cust11937,Forrestor,Suburu,1
Cust37838,Impreza,Suburu,2
Cust14490,E400,Saab,1
Cust6710,Jetta,,2
Cust16687,Civic,Honda,0
Cust9402,92x,Saab,0
Cust5964,Grand Cherokee,Toyota,2
Cust22244,Neon,Volkswagen,2
Cust29541,Ultima,Suburu,0
Cust10385,RAM,Dodge,1
Cust6126,92x,Mercedes,0
Cust8532,RSX,Honda,0
Cust25688,C300,Mercedes,2
Cust12649,MDX,Accura,3
Cust23695,A5,Audi,0
Cust14488,95,Dodge,2
Cust35439,92x,Dodge,0
Cust23254,93,Saab,3
Cust8183,F150,Ford,2
Cust30517,Neon,Dodge,1
Cust10859,Legacy,Saab,2
Cust34531,Ultima,Chevrolet,2
Cust20687,Malibu,Chevrolet,3
Cust11856,MDX,Accura,3
Cust34824,ML350,Audi,3
Cust29747,Malibu,Chevrolet,2
Cust2857,TL,Accura,2
Cust36830,X5,BMW,0
Cust8147,Wrangler,Jeep,3
Cust21883,Neon,Dodge,3
Cust22104,Passat,Accura,2
Cust21199,TL,Accura,3
Cust25030,E400,Mercedes,0
Cust2773,Pathfinder,Nissan,3
Cust15796,Fusion,Honda,2
Cust39224,Camry,Dodge,2
Cust37655,M5,BMW,2
Cust29027,M5,BMW,0
Cust22424,Legacy,Suburu,1
Cust23464,Malibu,Chevrolet,3
Cust27948,3 Series,Chevrolet,3
Cust29267,A5,Nissan,2
Cust27441,93,Saab,3
Cust37111,TL,Accura,1
Cust35056,93,Saab,1
Cust10963,Civic,Honda,2
Cust18996,RSX,Accura,0
Cust23715,A3,Audi,2
Cust14633,X5,BMW,0
Cust3437,M5,Toyota,0
Cust23069,Pathfinder,Volkswagen,0
Cust10145,Neon,Dodge,1
Cust21871,Fusion,Dodge,0
Cust31768,Wrangler,Audi,0
Cust3347,A5,Audi,0
Cust34272,RSX,Accura,2
Cust25215,Forrestor,Suburu,1
Cust11606,Pathfinder,Nissan,2
Cust34548,F150,Jeep,1
Cust18542,Civic,Honda,2
Cust11475,MDX,Accura,2
Cust34502,F150,Ford,0
Cust11489,Wrangler,Jeep,1
Cust23791,Pathfinder,Accura,1
Cust37300,Neon,Dodge,0
Cust6330,F150,Ford,0
Cust36916,MDX,Mercedes,0
Cust17932,Passat,Volkswagen,2
Cust37689,Corolla,Audi,3
Cust25014,A3,Audi,3
Cust21966,MDX,Accura,1
Cust7979,Fusion,BMW,3
Cust28600,Silverado,Volkswagen,1
Cust18211,Tahoe,Audi,2
Cust10466,Wrangler,Jeep,2
Cust35365,A3,Toyota,0
Cust32904,Tahoe,Toyota,1
Cust3873,Escape,Volkswagen,2
Cust28743,Neon,Dodge,2
Cust4456,Malibu,Chevrolet,3
Cust9156,3 Series,Honda,0
Cust26327,93,Saab,2
Cust38545,Wrangler,Jeep,0
Cust16120,92x,Chevrolet,2
Cust17501,CRV,Honda,3
Cust32463,95,Chevrolet,3
Cust16926,Legacy,Suburu,3
Cust24578,CRV,Honda,3
Cust34645,RAM,Dodge,1
Cust11418,TL,Accura,0
Cust20294,3 Series,Saab,3
Cust13114,Tahoe,Chevrolet,2
Cust35654,Neon,Dodge,3
Cust3588,Maxima,Nissan,1
Cust29178,Highlander,Toyota,1
Cust5200,A5,Audi,0
Cust11765,Neon,Ford,0
Cust11802,Tahoe,Chevrolet,0
Cust24239,Grand Cherokee,Jeep,2
Cust39318,Escape,Ford,1
Cust19646,RAM,Volkswagen,2
Cust36238,Highlander,Toyota,3
Cust23988,X5,Dodge,1
Cust11857,RAM,Dodge,3
Cust9650,E400,Volkswagen,1
Cust3360,M5,BMW,1
Cust17336,A3,Audi,3
Cust14471,Neon,Saab,2
Cust27806,Camry,Toyota,0
Cust22065,92x,Saab,0
Cust31116,Highlander,Toyota,0
Cust33484,Highlander,Toyota,2
Cust16205,Wrangler,Jeep,2
Cust22455,RAM,Mercedes,2
Cust38178,Tahoe,Chevrolet,3
Cust26273,Pathfinder,Nissan,2
Cust10400,RSX,Nissan,1
Cust13311,CRV,Honda,3
Cust14606,Passat,Volkswagen,0
Cust19733,X6,Suburu,0
Cust16257,CRV,Honda,0
Cust7630,Ultima,Volkswagen,2
Cust10618,Neon,Dodge,0
Cust14951,Impreza,BMW,2
Cust32653,Jetta,Volkswagen,1
Cust21070,RAM,Toyota,2
Cust13195,Maxima,Accura,1
Cust13233,A3,Suburu,0
Cust14608,Escape,BMW,2
Cust22487,Wrangler,Saab,0
Cust1552,RSX,Accura,1
Cust6989,Impreza,Suburu,2
Cust38164,92x,Saab,2
Cust28134,Pathfinder,Nissan,0
Cust29997,RAM,Dodge,2
Cust38333,F150,Ford,2
Cust1091,93,Saab,0
Cust8352,CRV,Toyota,1
Cust10419,Passat,Jeep,2
Cust19207,Passat,Volkswagen,0
Cust8142,Corolla,Chevrolet,2
Cust17701,TL,Accura,2
Cust38766,93,Saab,2
Cust8551,A3,Toyota,1
Cust32705,Forrestor,Suburu,0
Cust7939,Silverado,Chevrolet,1
Cust8473,Tahoe,Ford,0
Cust36933,Fusion,Ford,2
Cust18427,Passat,Ford,2
Cust20910,95,Jeep,0
Cust22415,ML350,Mercedes,1
Cust30872,Civic,Honda,0
Cust37330,Silverado,Chevrolet,2
Cust21608,Neon,Dodge,2
Cust1544,Impreza,Suburu,0
Cust3332,Maxima,Nissan,3
Cust1558,TL,Accura,1
Cust24143,Legacy,Suburu,2
Cust15077,Pathfinder,Nissan,2
Cust36334,Jetta,Volkswagen,1
Cust34145,E400,BMW,3
Cust20219,MDX,Nissan,3
Cust31448,Wrangler,Jeep,1
Cust33547,Escape,Ford,0
Cust18949,Camry,Toyota,2
Cust31500,Silverado,Volkswagen,1
Cust31165,Jetta,Volkswagen,1
Cust11022,95,Saab,3
Cust29896,Escape,Ford,0
Cust3823,MDX,Accura,2
Cust18485,Wrangler,Jeep,0
Cust14417,X6,Dodge,2
Cust22544,Civic,BMW,2
Cust26340,Camry,Toyota,2
Cust23135,C300,Toyota,2
Cust17221,Forrestor,Suburu,2
Cust14519,92x,Saab,2
Cust30107,Ultima,Saab,1
Cust32002,Ultima,Saab,0
Cust3149,F150,Ford,2
Cust1072,Civic,Honda,0
Cust36278,Jetta,Mercedes,3
Cust28881,Wrangler,Jeep,1
Cust18274,Fusion,Ford,3
Cust39108,Legacy,Suburu,3
Cust20626,Malibu,BMW,2
Cust34166,Grand Cherokee,Jeep,3
Cust5280,Impreza,Suburu,2
Cust34212,RSX,BMW,2
Cust27610,Wrangler,Jeep,1
Cust17997,Pathfinder,Nissan,2
Cust30771,Tahoe,Suburu,2
Cust10379,Tahoe,Chevrolet,0
Cust18608,RAM,Volkswagen,0
Cust15584,Ultima,Saab,0
Cust8645,Maxima,Nissan,0
Cust14040,Highlander,Toyota,2
Cust31757,Pathfinder,Dodge,2
Cust27756,Ultima,Nissan,3
Cust20653,Escape,Ford,2
Cust37562,Neon,Toyota,0
Cust7140,Escape,Ford,2
Cust13433,E400,Nissan,0
Cust2067,Tahoe,Chevrolet,2
Cust14319,Silverado,Chevrolet,0
Cust3506,X5,Chevrolet,3
Cust16986,Highlander,Toyota,3
Cust2062,Corolla,Toyota,2
Cust23310,Wrangler,Jeep,0
Cust13655,Legacy,Suburu,1
Cust12182,Legacy,Suburu,2
Cust14993,Malibu,Chevrolet,2
Cust25288,Malibu,Volkswagen,3
Cust35015,Forrestor,Suburu,1
Cust7340,MDX,Accura,2
Cust24057,Highlander,Toyota,0
Cust21698,M5,Dodge,2
Cust27641,92x,Saab,1
Cust37564,Tahoe,Chevrolet,3
Cust6252,RSX,Accura,2
Cust17968,MDX,Accura,0
Cust36908,RAM,Nissan,0
Cust3260,Maxima,Nissan,3
Cust9499,95,Dodge,1
Cust34528,95,BMW,1
Cust22568,Jetta,Volkswagen,2
Cust8673,Wrangler,Jeep,2
Cust36722,Legacy,Saab,2
Cust9387,X5,BMW,2
Cust18844,F150,Ford,1
Cust37803,Maxima,Nissan,0
Cust16236,Grand Cherokee,Ford,0
Cust2623,92x,Saab,2
Cust25605,Neon,Dodge,0
Cust10715,Maxima,Ford,3
Cust16039,X5,Jeep,0
Cust39069,Wrangler,Volkswagen,2
Cust18880,93,Saab,0
Cust37695,RAM,Dodge,0
Cust8797,Maxima,Nissan,1
Cust29557,Jetta,Dodge,2
Cust14305,Forrestor,Suburu,1
Cust35639,Grand Cherokee,Jeep,1
Cust17212,ML350,BMW,2
Cust4172,Silverado,Honda,0
Cust18212,Tahoe,Chevrolet,2
Cust28408,Legacy,Suburu,3
Cust15679,Pathfinder,Nissan,2
Cust3378,Jetta,Volkswagen,2
Cust27585,Maxima,Chevrolet,1
Cust23455,Neon,Chevrolet,0
Cust33151,A5,Audi,0
Cust25320,A3,Audi,0
Cust31043,Forrestor,Suburu,0
Cust23041,RAM,Dodge,2
Cust8169,E400,Mercedes,0
Cust5862,Tahoe,Chevrolet,1
Cust14915,Maxima,Nissan,2
Cust37225,F150,Ford,0
Cust9956,Wrangler,Toyota,2
Cust8456,Malibu,Saab,2
Cust21973,E400,Mercedes,2
Cust3157,Impreza,Suburu,0
Cust33057,Forrestor,Honda,3
Cust4756,RAM,Dodge,3
Cust11063,Jetta,Volkswagen,1
Cust11714,Forrestor,Suburu,2
Cust29723,Grand Cherokee,Jeep,0
Cust33488,Passat,Ford,1
Cust26257,Pathfinder,Nissan,0
Cust36462,Legacy,Toyota,3
Cust14973,Neon,Audi,3
Cust38490,Impreza,Toyota,3
Cust4833,Neon,Dodge,0
Cust10239,TL,Accura,2
Cust23957,Ultima,Nissan,3
Cust23707,Tahoe,Chevrolet,2
Cust31316,MDX,Audi,0
Cust17818,Maxima,Suburu,3
Cust20341,92x,Accura,2
Cust18309,Maxima,Nissan,0
Cust9133,Jetta,Volkswagen,2
Cust19039,Forrestor,Suburu,3
Cust17228,95,Toyota,2
Cust39018,RAM,Dodge,2
Cust11393,Grand Cherokee,Jeep,1
Cust22896,Legacy,Audi,0
Cust37734,TL,Accura,2
Cust11317,Maxima,Ford,3
Cust38559,Camry,Toyota,1
Cust37598,A5,Audi,0
Cust11918,Tahoe,Ford,3
Cust37190,Pathfinder,Audi,0
Cust13304,TL,BMW,0
Cust7886,X6,Audi,3
Cust8366,Neon,Saab,0
Cust29760,Malibu,BMW,2
Cust21976,E400,Dodge,2
Cust19140,X6,Saab,1
Cust15017,A5,Jeep,2
Cust8968,93,Saab,2
Cust33424,RAM,Dodge,2
Cust9507,95,Saab,3
Cust22665,Escape,Ford,2
Cust28693,Wrangler,Jeep,3
Cust34996,Passat,Volkswagen,2
Cust23318,F150,Ford,3
Cust9693,M5,BMW,2
Cust21001,X6,Honda,0
Cust32172,M5,BMW,3
Cust26043,X5,BMW,2
Cust5793,ML350,Mercedes,2
Cust20446,Tahoe,Nissan,0
Cust28716,92x,Volkswagen,0
Cust2808,Neon,Honda,0
Cust11233,Highlander,Jeep,2
Cust26332,Escape,Nissan,1
Cust33435,X5,BMW,2
Cust22991,Impreza,Chevrolet,3
Cust22809,RAM,Dodge,1
Cust9683,RAM,Chevrolet,1
Cust14913,Legacy,Suburu,0
Cust9680,Malibu,Chevrolet,2
Cust39331,Neon,Dodge,1
Cust10110,RSX,Accura,2
Cust12876,Maxima,Nissan,1
Cust24247,Fusion,Dodge,3
Cust9574,Tahoe,Ford,2
Cust5497,Jetta,Volkswagen,2
Cust10293,Escape,Ford,2
Cust8982,E400,Saab,1
Cust39221,Camry,Saab,3
Cust18257,Pathfinder,Nissan,2
Cust13175,A3,Audi,1
Cust4103,RAM,Honda,0
Cust4277,RAM,Ford,1
Cust34844,Legacy,Suburu,1
Cust23606,CRV,Honda,2
Cust5344,A5,Dodge,2
Cust26471,Maxima,Chevrolet,1
Cust31862,Forrestor,Mercedes,1
Cust11120,Legacy,Suburu,2
Cust12322,Escape,Ford,1
Cust13515,X5,Volkswagen,1
Cust33466,Forrestor,Suburu,2
Cust15925,Pathfinder,Nissan,2
Cust20753,Tahoe,Chevrolet,1
Cust4521,Impreza,Suburu,2
Cust9315,Silverado,Chevrolet,1
Cust29862,Malibu,Saab,0
Cust24850,Malibu,Volkswagen,2
Cust32293,Passat,Volkswagen,0
Cust30837,RSX,BMW,1
Cust37419,Camry,Honda,1
Cust12415,Passat,Volkswagen,1
Cust33281,3 Series,BMW,2
Cust25396,Civic,Honda,0
Cust38602,Malibu,Saab,3
Cust4782,92x,Dodge,2
Cust3629,Tahoe,Chevrolet,3
Cust37733,92x,Accura,1
Cust24045,A3,Nissan,1
Cust5598,E400,Mercedes,2
Cust30816,Wrangler,Jeep,2
Cust7869,CRV,Dodge,0
Cust3696,RAM,Mercedes,2
Cust7923,Malibu,Chevrolet,3
Cust3699,Escape,Ford,2
Cust4426,A3,Saab,0
Cust10373,RAM,Dodge,2
Cust16562,92x,Saab,2
Cust23070,Pathfinder,Volkswagen,0
Cust2375,Civic,Honda,2
Cust36328,X5,BMW,0
Cust29527,Jetta,Nissan,1
Cust7298,Highlander,Volkswagen,3
Cust15958,Neon,Dodge,2
Cust18383,3 Series,BMW,0
Cust38232,Neon,Dodge,2
Cust23230,Highlander,Toyota,2
Cust14159,Legacy,Suburu,0
Cust7436,92x,Suburu,3
Cust32968,RAM,Dodge,2
Cust33887,A3,Audi,2
Cust29644,CRV,BMW,3
Cust39167,CRV,Honda,1
Cust22198,ML350,Audi,3
Cust32700,Impreza,Dodge,0
Cust16115,Legacy,Suburu,0
Cust32557,Neon,Audi,0
Cust15007,Forrestor,Jeep,0
Cust4677,Fusion,Ford,2
Cust25804,Maxima,Nissan,3
Cust10532,X6,Honda,3
Cust26974,Forrestor,Volkswagen,0
Cust13708,Wrangler,Jeep,2
Cust33002,Civic,Honda,3
Cust25961,RSX,Ford,2
Cust20061,95,Saab,2
Cust10945,MDX,Toyota,1
Cust1278,M5,BMW,1
Cust3219,RAM,Dodge,2
Cust27534,92x,Nissan,3
Cust7572,Tahoe,Suburu,2
Cust34926,92x,Saab,0
Cust6215,Civic,Toyota,2
Cust28314,Malibu,Dodge,2
Cust13001,F150,Ford,3
Cust29571,RSX,Mercedes,3
Cust22096,X5,BMW,2
Cust11037,C300,Mercedes,0
Cust28260,Fusion,Saab,0
Cust22512,RAM,Dodge,2
Cust28495,Corolla,Toyota,3
Cust2361,A3,Honda,1
Cust36609,A5,Audi,1
Cust20197,Highlander,Dodge,0
Cust38150,A3,Dodge,1
Cust4460,Jetta,Volkswagen,2
Cust28698,Wrangler,Volkswagen,1
Cust15280,Malibu,BMW,2
Cust19064,Passat,Toyota,0
Cust32028,Pathfinder,Suburu,0
Cust31018,93,Suburu,2
Cust8081,Highlander,Toyota,1
Cust27418,Pathfinder,Accura,2
Cust20480,A3,Audi,1
Cust19683,Neon,Honda,3
Cust20853,CRV,Nissan,3
Cust18147,Jetta,Volkswagen,2
Cust2686,RAM,Dodge,1
Cust1346,Wrangler,Jeep,1
Cust32365,CRV,Nissan,1
Cust37950,Jetta,Volkswagen,2
Cust13852,Neon,Dodge,1
Cust27884,E400,Mercedes,1
Cust37364,A5,Audi,1
Cust31947,Tahoe,Saab,2
Cust12763,Neon,Dodge,2
Cust34374,95,Saab,0
Cust4755,Silverado,Saab,3
Cust29138,95,Saab,3
Cust6358,Escape,Ford,2
Cust14922,TL,Saab,3
Cust38034,Legacy,Suburu,2
Cust20158,X5,Nissan,1
Cust6557,X6,Chevrolet,3
Cust6004,Wrangler,Ford,2
Cust1742,X5,BMW,1
Cust38952,Ultima,Nissan,0
Cust24232,Grand Cherokee,Jeep,2
Cust25358,Malibu,Chevrolet,3
Cust13173,E400,Mercedes,2
Cust26197,E400,Saab,1
Cust34619,ML350,Mercedes,0
Cust21300,Neon,Toyota,1
Cust13223,RSX,Mercedes,2
Cust35424,Grand Cherokee,Mercedes,0
Cust39276,MDX,Accura,0
Cust30972,E400,Accura,1
Cust6139,Jetta,Volkswagen,2
Cust17393,Pathfinder,Nissan,1
Cust12460,Jetta,Volkswagen,1
Cust18794,Maxima,Nissan,0
Cust9159,A5,Audi,1
Cust23300,Escape,Ford,0
Cust11227,Legacy,Suburu,3
Cust23929,Forrestor,Suburu,1
Cust8914,MDX,Volkswagen,2
Cust19306,Passat,Volkswagen,3
Cust25354,A3,Audi,3
Cust31270,Camry,Nissan,3
Cust17998,Pathfinder,BMW,3
Cust14599,Camry,Suburu,1
Cust2167,Escape,Ford,2
Cust23841,X5,BMW,2
Cust1904,Jetta,Volkswagen,0
Cust8072,A5,Nissan,2
Cust37836,Impreza,Suburu,2
Cust15816,M5,Dodge,2
Cust18499,RAM,Dodge,2
Cust20790,Grand Cherokee,Jeep,3
Cust36476,RSX,Ford,2
Cust3079,MDX,Jeep,1
Cust28805,CRV,Honda,0
Cust20635,RAM,Jeep,2
Cust22754,E400,Dodge,3
